35,1,1642.88,350.14,142.20,428.64,1,-1,-1,-1
35,9,1325.27,463.57,67.03,203.13,1,-1,-1,-1
35,10,1313.41,541.37,41.69,127.18,1,-1,-1,-1
35,16,1791.95,287.53,158.56,477.78,1,-1,-1,-1
36,1,1643.42,358.72,139.65,420.93,1,-1,-1,-1
36,9,1326.25,467.03,65.08,197.22,1,-1,-1,-1
36,15,157.60,233.96,198.79,598.25,1,-1,-1,-1
36,16,1792.17,286.09,159.45,480.47,1,-1,-1,-1
37,1,1643.68,361.88,138.70,418.09,1,-1,-1,-1
37,9,1326.61,468.38,64.31,194.89,1,-1,-1,-1
37,16,1792.32,285.90,159.70,481.20,1,-1,-1,-1
38,1,1643.84,363.03,138.36,417.05,1,-1,-1,-1
38,9,1325.14,463.39,67.11,203.39,1,-1,-1,-1
38,10,1313.35,541.04,41.94,127.90,1,-1,-1,-1
38,16,1792.43,286.12,159.71,481.25,1,-1,-1,-1
39,1,1647.57,396.72,126.31,380.75,1,-1,-1,-1
39,9,1324.60,461.55,68.15,206.51,1,-1,-1,-1
39,16,1792.52,286.43,159.66,481.08,1,-1,-1,-1
40,1,1641.12,394.17,127.66,384.85,1,-1,-1,-1
40,9,1324.38,460.84,68.54,207.69,1,-1,-1,-1
40,10,1319.58,544.04,39.72,121.16,1,-1,-1,-1
40,16,1786.87,277.67,167.20,503.78,1,-1,-1,-1
41,1,1622.06,372.06,141.04,425.16,1,-1,-1,-1
41,9,1333.49,460.59,68.68,208.12,1,-1,-1,-1
41,10,1320.87,544.73,39.21,119.62,1,-1,-1,-1
41,15,272.24,274.43,195.60,588.66,1,-1,-1,-1
41,16,1784.80,274.52,169.97,512.12,1,-1,-1,-1
42,1,1631.32,384.33,133.53,402.53,1,-1,-1,-1
42,9,1336.95,460.51,68.73,208.25,1,-1,-1,-1
42,10,1315.89,542.40,40.94,124.86,1,-1,-1,-1
42,15,277.69,243.39,215.69,649.11,1,-1,-1,-1
42,16,1789.66,282.41,163.49,492.59,1,-1,-1,-1
43,1,1635.42,389.34,130.39,393.08,1,-1,-1,-1
43,9,1338.22,460.49,68.74,208.27,1,-1,-1,-1
43,15,295.41,250.79,212.52,639.58,1,-1,-1,-1
43,16,1791.22,292.80,153.73,463.17,1,-1,-1,-1
44,1,1620.13,369.92,142.15,428.52,1,-1,-1,-1
44,9,1338.65,460.49,68.74,208.26,1,-1,-1,-1
44,15,285.78,235.88,221.13,665.46,1,-1,-1,-1
44,16,1791.85,296.86,150.01,451.97,1,-1,-1,-1
45,1,1634.76,365.46,139.96,421.92,1,-1,-1,-1
45,9,1338.77,460.51,68.73,208.23,1,-1,-1,-1
45,15,297.42,247.82,214.53,645.62,1,-1,-1,-1
45,16,1786.73,282.06,163.59,492.87,1,-1,-1,-1
46,1,1640.85,363.68,139.03,419.10,1,-1,-1,-1
46,9,1338.76,460.52,68.72,208.19,1,-1,-1,-1
46,15,324.59,255.16,193.80,583.24,1,-1,-1,-1
46,16,1790.43,285.58,161.05,485.21,1,-1,-1,-1
47,1,1622.54,360.49,145.23,437.79,1,-1,-1,-1
47,9,1338.72,460.54,68.71,208.17,1,-1,-1,-1
47,15,338.90,255.17,204.52,615.51,1,-1,-1,-1
47,16,1786.31,278.16,167.51,504.68,1,-1,-1,-1
48,1,1615.75,359.31,147.53,444.70,1,-1,-1,-1
48,9,1338.67,460.55,68.70,208.14,1,-1,-1,-1
48,15,343.83,227.52,208.15,626.44,1,-1,-1,-1
48,16,1784.79,275.44,169.91,511.87,1,-1,-1,-1
49,1,1613.20,358.90,148.39,447.28,1,-1,-1,-1
49,9,1338.62,460.56,68.69,208.11,1,-1,-1,-1
49,15,382.00,233.39,200.30,602.82,1,-1,-1,-1
49,16,1784.23,274.49,170.78,514.49,1,-1,-1,-1
50,1,1612.32,358.79,148.68,448.14,1,-1,-1,-1
50,9,1338.57,460.57,68.69,208.09,1,-1,-1,-1
50,10,1320.89,544.83,39.14,119.40,1,-1,-1,-1
50,16,1784.05,274.22,171.06,515.32,1,-1,-1,-1
51,1,1604.04,333.71,155.74,469.40,1,-1,-1,-1
51,10,1321.12,544.99,39.02,119.03,1,-1,-1,-1
51,16,1784.01,274.21,171.11,515.47,1,-1,-1,-1
51,23,1544.92,144.07,221.90,667.80,1,-1,-1,-1
52,1,1600.98,324.31,158.38,477.32,1,-1,-1,-1
52,9,1339.62,466.97,65.09,197.19,1,-1,-1,-1
52,10,1321.20,545.04,38.98,118.91,1,-1,-1,-1
52,16,1784.03,274.29,171.09,515.38,1,-1,-1,-1
53,1,1588.49,345.56,152.43,459.41,1,-1,-1,-1
53,9,1338.82,462.78,67.44,204.32,1,-1,-1,-1
53,10,1321.21,545.06,38.97,118.87,1,-1,-1,-1
53,16,1771.59,263.18,179.10,539.49,1,-1,-1,-1
53,23,1538.34,134.81,226.12,680.49,1,-1,-1,-1
53,24,374.12,416.62,96.08,290.20,1,-1,-1,-1
54,1,1583.76,354.13,150.01,452.09,1,-1,-1,-1
54,9,1339.47,466.79,65.18,197.48,1,-1,-1,-1
54,10,1321.20,545.06,38.97,118.87,1,-1,-1,-1
54,16,1766.94,259.06,182.08,548.44,1,-1,-1,-1
54,23,1537.86,134.14,226.42,681.41,1,-1,-1,-1
55,1,1572.61,353.21,156.14,470.54,1,-1,-1,-1
55,10,1321.18,545.05,38.97,118.88,1,-1,-1,-1
55,16,1765.19,257.56,183.18,551.73,1,-1,-1,-1
55,23,1537.83,134.11,226.44,681.46,1,-1,-1,-1
55,24,378.88,442.63,86.53,261.38,1,-1,-1,-1
56,1,1577.91,356.96,151.46,456.46,1,-1,-1,-1
56,9,1338.66,462.16,67.79,205.37,1,-1,-1,-1
56,10,1321.16,545.05,38.97,118.89,1,-1,-1,-1
56,16,1754.61,268.22,175.53,528.69,1,-1,-1,-1
56,23,1554.15,185.94,215.99,650.00,1,-1,-1,-1
56,24,379.16,447.33,84.74,255.98,1,-1,-1,-1
57,1,1580.27,358.46,149.55,450.70,1,-1,-1,-1
57,10,1321.14,545.04,38.97,118.90,1,-1,-1,-1
57,16,1750.62,272.51,172.46,519.44,1,-1,-1,-1
57,23,1560.41,234.67,211.98,637.93,1,-1,-1,-1
57,24,379.22,448.62,84.24,254.49,1,-1,-1,-1
58,1,1561.52,359.03,148.82,448.49,1,-1,-1,-1
58,9,1354.73,480.77,61.49,186.34,1,-1,-1,-1
58,10,1321.13,545.04,38.98,118.92,1,-1,-1,-1
58,16,1749.24,274.14,171.29,515.93,1,-1,-1,-1
58,23,1571.93,240.14,200.90,604.60,1,-1,-1,-1
58,24,377.07,440.02,93.07,281.17,1,-1,-1,-1
59,1,1564.85,355.08,155.60,468.91,1,-1,-1,-1
59,9,1349.83,476.48,60.05,181.98,1,-1,-1,-1
59,10,1321.11,545.03,38.98,118.93,1,-1,-1,-1
59,16,1748.84,274.77,170.85,514.58,1,-1,-1,-1
59,24,389.61,445.32,87.73,265.04,1,-1,-1,-1
60,1,1550.21,325.46,165.55,498.85,1,-1,-1,-1
60,9,1342.30,466.10,65.64,198.92,1,-1,-1,-1
60,16,1748.79,275.03,170.67,514.04,1,-1,-1,-1
60,24,394.54,447.24,85.55,258.46,1,-1,-1,-1
61,1,1550.55,345.88,155.18,467.61,1,-1,-1,-1
61,9,1360.96,478.86,61.83,187.37,1,-1,-1,-1
61,10,1321.10,545.03,38.98,118.93,1,-1,-1,-1
61,16,1734.65,263.85,178.72,538.26,1,-1,-1,-1
61,23,1577.17,241.77,195.84,589.39,1,-1,-1,-1
61,24,396.16,447.81,84.79,256.19,1,-1,-1,-1
62,1,1551.08,354.47,150.81,454.43,1,-1,-1,-1
62,9,1368.55,484.08,60.26,182.66,1,-1,-1,-1
62,10,1321.08,545.02,38.99,118.95,1,-1,-1,-1
62,15,591.94,237.10,195.95,589.77,1,-1,-1,-1
62,16,1743.40,270.79,173.73,523.26,1,-1,-1,-1
62,23,1527.23,143.51,227.05,683.30,1,-1,-1,-1
62,24,396.63,447.92,84.54,255.47,1,-1,-1,-1
63,1,1545.31,324.54,163.94,493.99,1,-1,-1,-1
63,9,1371.22,485.93,59.71,180.98,1,-1,-1,-1
63,10,1321.07,545.02,38.99,118.96,1,-1,-1,-1
63,15,620.36,251.77,186.79,562.22,1,-1,-1,-1
63,16,1732.80,262.28,179.86,541.68,1,-1,-1,-1
63,23,1513.73,116.60,248.03,746.38,1,-1,-1,-1
63,24,396.67,447.87,84.48,255.29,1,-1,-1,-1
63,26,903.24,513.00,39.00,119.00,1,-1,-1,-1
64,1,1549.10,345.57,154.50,465.54,1,-1,-1,-1
64,10,1321.06,545.02,38.99,118.96,1,-1,-1,-1
64,15,629.68,256.67,183.72,553.02,1,-1,-1,-1
64,16,1728.95,259.17,182.10,548.43,1,-1,-1,-1
64,23,1551.52,189.48,216.84,652.54,1,-1,-1,-1
64,24,403.26,444.57,88.59,267.70,1,-1,-1,-1
64,26,905.19,513.00,39.00,119.00,1,-1,-1,-1
65,1,1550.99,354.45,150.50,453.50,1,-1,-1,-1
65,10,1321.05,545.02,38.99,118.97,1,-1,-1,-1
65,15,636.17,244.31,191.50,576.45,1,-1,-1,-1
65,16,1727.59,258.03,182.93,550.91,1,-1,-1,-1
65,23,1568.37,221.78,202.95,610.78,1,-1,-1,-1
65,24,410.35,446.45,86.09,260.17,1,-1,-1,-1
65,26,905.67,513.00,39.00,119.00,1,-1,-1,-1
66,1,1540.71,353.54,156.15,470.52,1,-1,-1,-1
66,9,1372.38,486.74,59.46,180.25,1,-1,-1,-1
66,10,1321.05,545.01,38.99,118.97,1,-1,-1,-1
66,15,640.18,223.18,203.62,612.91,1,-1,-1,-1
66,16,1731.08,243.94,191.82,577.66,1,-1,-1,-1
66,23,1525.14,138.24,228.97,689.05,1,-1,-1,-1
66,24,412.94,447.12,85.12,257.23,1,-1,-1,-1
66,26,905.71,513.00,39.00,119.00,1,-1,-1,-1
67,1,1537.03,353.21,158.21,476.71,1,-1,-1,-1
67,9,1355.61,478.32,59.48,180.34,1,-1,-1,-1
67,10,1321.04,545.01,38.99,118.97,1,-1,-1,-1
67,15,641.32,215.17,208.22,626.75,1,-1,-1,-1
67,16,1728.63,252.17,186.67,562.14,1,-1,-1,-1
67,23,1510.39,109.77,237.84,715.72,1,-1,-1,-1
67,24,408.96,444.14,88.85,268.52,1,-1,-1,-1
67,26,905.64,513.00,39.00,119.00,1,-1,-1,-1
68,1,1535.75,353.08,158.98,479.02,1,-1,-1,-1
68,9,1365.95,483.50,59.50,180.39,1,-1,-1,-1
68,10,1321.03,545.01,38.99,118.98,1,-1,-1,-1
68,15,664.81,228.56,200.81,604.45,1,-1,-1,-1
68,16,1727.80,255.61,184.51,555.63,1,-1,-1,-1
68,23,1504.63,129.81,241.32,726.17,1,-1,-1,-1
68,24,412.15,446.14,86.23,260.60,1,-1,-1,-1
68,26,905.55,513.00,39.00,119.00,1,-1,-1,-1
69,1,1546.30,357.15,152.23,458.70,1,-1,-1,-1
69,10,1321.03,545.01,38.99,118.98,1,-1,-1,-1
69,15,677.21,217.18,207.19,623.65,1,-1,-1,-1
69,16,1731.48,243.14,192.34,579.19,1,-1,-1,-1
69,23,1495.97,131.83,232.06,698.29,1,-1,-1,-1
69,24,413.25,446.89,85.19,257.48,1,-1,-1,-1
69,26,905.47,513.00,39.00,119.00,1,-1,-1,-1
70,10,1321.03,545.01,39.00,118.98,1,-1,-1,-1
70,15,720.32,243.16,191.75,577.19,1,-1,-1,-1
70,16,1732.88,238.54,195.23,587.87,1,-1,-1,-1
70,23,1467.88,111.95,250.47,753.68,1,-1,-1,-1
70,24,413.57,447.13,84.81,256.35,1,-1,-1,-1
70,26,905.40,513.00,39.00,119.00,1,-1,-1,-1
71,9,1370.88,485.97,59.51,180.43,1,-1,-1,-1
71,10,1321.02,545.01,39.00,118.98,1,-1,-1,-1
71,15,736.39,253.61,185.55,558.53,1,-1,-1,-1
71,16,1729.64,250.48,187.73,565.30,1,-1,-1,-1
71,23,1481.79,125.04,235.74,709.33,1,-1,-1,-1
71,24,421.04,444.03,88.75,268.24,1,-1,-1,-1
72,1,1514.73,346.16,167.65,505.14,1,-1,-1,-1
72,9,1371.49,486.25,59.54,180.56,1,-1,-1,-1
72,10,1321.02,545.01,39.00,118.99,1,-1,-1,-1
72,15,741.61,257.34,183.34,551.90,1,-1,-1,-1
72,16,1706.18,241.37,193.45,582.51,1,-1,-1,-1
72,23,1462.99,109.82,251.75,757.50,1,-1,-1,-1
72,24,423.75,442.87,90.20,272.64,1,-1,-1,-1
73,1,1510.15,344.44,170.01,512.21,1,-1,-1,-1
73,9,1350.71,474.93,62.42,189.28,1,-1,-1,-1
73,10,1321.02,545.01,39.00,118.99,1,-1,-1,-1
73,15,751.92,244.59,191.40,576.16,1,-1,-1,-1
73,16,1697.64,238.06,195.53,588.75,1,-1,-1,-1
73,23,1456.24,104.35,257.51,774.80,1,-1,-1,-1
73,24,418.77,437.35,95.05,287.25,1,-1,-1,-1
74,1,1508.54,343.82,170.85,514.73,1,-1,-1,-1
74,10,1315.68,542.47,40.87,124.68,1,-1,-1,-1
74,15,755.38,239.91,194.35,585.06,1,-1,-1,-1
74,16,1694.49,236.86,196.28,591.00,1,-1,-1,-1
74,23,1453.88,102.47,259.66,781.22,1,-1,-1,-1
74,24,416.82,435.26,96.88,292.76,1,-1,-1,-1
75,1,1508.09,343.61,171.12,515.53,1,-1,-1,-1
75,10,1313.69,541.53,41.56,126.79,1,-1,-1,-1
75,15,781.99,238.11,195.50,588.50,1,-1,-1,-1
75,16,1693.45,236.49,196.52,591.70,1,-1,-1,-1
75,23,1453.25,101.99,260.35,783.29,1,-1,-1,-1
75,24,415.98,434.45,97.56,294.83,1,-1,-1,-1
76,1,1508.07,343.56,171.17,515.66,1,-1,-1,-1
76,10,1312.94,541.18,41.83,127.59,1,-1,-1,-1
76,15,805.26,251.22,187.26,563.73,1,-1,-1,-1
76,16,1693.21,236.43,196.56,591.81,1,-1,-1,-1
76,23,1453.26,102.03,260.50,783.70,1,-1,-1,-1
76,24,415.59,434.17,97.80,295.53,1,-1,-1,-1
76,31,258.23,464.01,84.74,256.23,1,-1,-1,-1
77,1,1508.20,343.58,171.14,515.55,1,-1,-1,-1
77,9,1339.14,462.07,67.92,205.93,1,-1,-1,-1
77,10,1317.96,543.56,40.07,122.24,1,-1,-1,-1
77,15,823.06,267.74,175.84,529.37,1,-1,-1,-1
77,16,1693.27,236.47,196.54,591.72,1,-1,-1,-1
77,23,1453.50,102.24,260.43,783.50,1,-1,-1,-1
77,24,425.19,431.04,89.58,270.72,1,-1,-1,-1
77,31,271.31,464.01,84.74,256.23,1,-1,-1,-1
78,1,1508.38,343.61,171.08,515.37,1,-1,-1,-1
78,9,1337.92,460.60,68.57,207.88,1,-1,-1,-1
78,10,1319.94,544.50,39.38,120.13,1,-1,-1,-1
78,15,837.59,290.30,156.56,471.35,1,-1,-1,-1
78,16,1693.41,236.55,196.49,591.56,1,-1,-1,-1
78,23,1453.80,102.51,260.31,783.10,1,-1,-1,-1
78,24,424.83,438.26,90.45,273.34,1,-1,-1,-1
78,31,273.74,464.74,80.54,243.52,1,-1,-1,-1
79,1,1508.56,321.11,171.02,515.17,1,-1,-1,-1
79,9,1337.50,460.09,68.80,208.56,1,-1,-1,-1
79,15,841.81,298.34,149.64,450.58,1,-1,-1,-1
79,16,1693.59,236.64,196.43,591.39,1,-1,-1,-1
79,23,1454.09,102.77,260.17,782.66,1,-1,-1,-1
79,24,424.68,428.65,90.76,274.26,1,-1,-1,-1
79,31,275.99,464.26,83.31,251.91,1,-1,-1,-1
80,1,1508.73,335.15,170.96,514.98,1,-1,-1,-1
80,15,857.66,284.07,162.81,490.23,1,-1,-1,-1
80,16,1693.75,236.72,196.38,591.23,1,-1,-1,-1
80,23,1454.38,103.02,260.03,782.23,1,-1,-1,-1
80,24,428.50,428.99,86.83,262.40,1,-1,-1,-1
80,31,276.64,464.10,84.24,254.71,1,-1,-1,-1
81,1,1483.37,308.40,178.98,539.12,1,-1,-1,-1
81,9,1362.62,479.35,62.05,188.10,1,-1,-1,-1
81,10,1314.03,541.70,41.45,126.43,1,-1,-1,-1
81,15,863.09,279.25,167.25,503.63,1,-1,-1,-1
81,16,1693.91,236.80,196.33,591.08,1,-1,-1,-1
81,23,1454.63,103.24,259.90,781.84,1,-1,-1,-1
81,24,433.04,432.31,93.85,283.62,1,-1,-1,-1
81,31,283.04,474.13,77.02,232.89,1,-1,-1,-1
82,1,1473.93,298.42,181.96,548.08,1,-1,-1,-1
82,9,1345.85,466.45,66.58,201.83,1,-1,-1,-1
82,15,886.92,298.42,147.88,445.32,1,-1,-1,-1
82,16,1694.05,236.87,196.29,590.95,1,-1,-1,-1
82,23,1454.86,103.44,259.79,781.48,1,-1,-1,-1
82,24,442.69,430.49,88.17,266.45,1,-1,-1,-1
82,31,288.29,468.16,78.08,236.13,1,-1,-1,-1
83,1,1470.43,294.68,183.07,551.39,1,-1,-1,-1
83,9,1331.48,462.39,68.02,206.15,1,-1,-1,-1
83,15,895.34,283.44,162.73,490.05,1,-1,-1,-1
83,16,1694.17,236.93,196.26,590.83,1,-1,-1,-1
83,23,1455.06,103.62,259.69,781.16,1,-1,-1,-1
83,24,446.44,429.78,85.82,259.38,1,-1,-1,-1
83,31,292.40,465.46,82.36,249.04,1,-1,-1,-1
84,1,1472.20,302.94,175.43,528.37,1,-1,-1,-1
84,9,1335.05,460.84,68.56,207.80,1,-1,-1,-1
84,10,1319.65,544.36,39.48,120.44,1,-1,-1,-1
84,15,920.43,294.40,153.09,461.05,1,-1,-1,-1
84,16,1694.28,236.98,196.22,590.73,1,-1,-1,-1
84,23,1455.24,103.78,259.59,780.88,1,-1,-1,-1
84,24,447.70,429.54,84.98,256.83,1,-1,-1,-1
85,1,1473.16,329.22,172.37,519.16,1,-1,-1,-1
85,9,1327.36,460.29,68.76,208.37,1,-1,-1,-1
85,10,1315.00,542.16,41.11,125.38,1,-1,-1,-1
85,15,929.73,282.27,164.30,494.81,1,-1,-1,-1
85,16,1694.38,237.03,196.19,590.64,1,-1,-1,-1
85,23,1455.40,103.92,259.51,780.63,1,-1,-1,-1
85,24,448.06,429.48,84.68,255.95,1,-1,-1,-1
85,31,303.97,465.07,79.71,241.06,1,-1,-1,-1
86,1,1462.32,294.36,188.11,566.55,1,-1,-1,-1
86,9,1333.67,460.13,68.82,208.54,1,-1,-1,-1
86,10,1313.51,541.45,41.64,126.98,1,-1,-1,-1
86,15,928.41,266.92,176.20,530.65,1,-1,-1,-1
86,16,1681.49,230.39,215.45,648.57,1,-1,-1,-1
86,24,448.09,429.47,84.59,255.67,1,-1,-1,-1
86,31,309.26,464.31,83.07,251.21,1,-1,-1,-1
87,1,1458.39,306.90,193.82,583.71,1,-1,-1,-1
87,9,1337.06,465.50,65.79,199.36,1,-1,-1,-1
87,10,1312.95,541.19,41.83,127.57,1,-1,-1,-1
87,15,927.52,261.00,180.79,544.47,1,-1,-1,-1
87,16,1686.03,218.32,212.92,640.93,1,-1,-1,-1
87,24,448.00,429.49,84.57,255.62,1,-1,-1,-1
87,31,313.57,449.60,88.23,266.80,1,-1,-1,-1
88,1,1441.47,322.20,187.54,564.80,1,-1,-1,-1
88,9,1328.15,462.13,67.69,205.14,1,-1,-1,-1
88,15,953.34,269.73,174.64,525.93,1,-1,-1,-1
88,16,1688.03,213.47,211.73,637.35,1,-1,-1,-1
88,23,1455.07,139.01,244.83,736.47,1,-1,-1,-1
88,24,447.89,429.51,84.57,255.65,1,-1,-1,-1
88,31,319.94,458.88,82.53,249.57,1,-1,-1,-1
89,1,1435.01,328.40,184.92,556.87,1,-1,-1,-1
89,9,1324.94,460.92,68.38,207.22,1,-1,-1,-1
89,10,1312.70,541.07,41.92,127.84,1,-1,-1,-1
89,15,962.89,273.26,172.13,518.38,1,-1,-1,-1
89,16,1688.86,211.70,211.21,635.77,1,-1,-1,-1
89,23,1455.37,144.95,242.29,728.83,1,-1,-1,-1
89,24,447.77,429.53,84.59,255.71,1,-1,-1,-1
89,31,322.17,462.78,80.17,242.45,1,-1,-1,-1
90,1,1432.79,330.73,183.88,553.74,1,-1,-1,-1
90,9,1323.78,460.48,68.64,207.99,1,-1,-1,-1
90,10,1318.15,543.65,40.01,122.03,1,-1,-1,-1
90,15,966.01,274.60,171.17,515.50,1,-1,-1,-1
90,16,1679.65,221.07,220.88,664.84,1,-1,-1,-1
90,23,1413.73,86.60,265.62,798.98,1,-1,-1,-1
90,24,459.04,429.55,84.61,255.76,1,-1,-1,-1
90,31,328.47,473.43,75.74,229.07,1,-1,-1,-1
91,1,1432.16,331.60,183.45,552.45,1,-1,-1,-1
91,9,1323.42,460.34,68.73,208.25,1,-1,-1,-1
91,10,1314.69,542.01,41.23,125.72,1,-1,-1,-1
91,15,966.76,275.10,170.80,514.38,1,-1,-1,-1
91,16,1676.22,224.63,224.47,675.64,1,-1,-1,-1
91,23,1438.77,123.43,250.85,754.56,1,-1,-1,-1
91,24,460.88,425.60,88.67,268.05,1,-1,-1,-1
92,1,1432.11,331.91,183.26,551.86,1,-1,-1,-1
92,10,1318.75,543.94,39.81,121.39,1,-1,-1,-1
92,15,989.28,275.29,170.65,513.94,1,-1,-1,-1
92,16,1656.97,216.24,215.99,650.09,1,-1,-1,-1
92,23,1449.52,138.89,244.64,735.88,1,-1,-1,-1
